0.000000	-0.000000	0.000000
0.100000	-0.000000	0.000000
0.200000	-0.000000	0.000000
0.300000	-0.000000	0.000000
0.400000	-0.000000	0.000000
0.500000	-0.000000	0.000000
0.600000	-0.000000	0.000000
0.700000	-0.000000	0.000000
0.800000	-0.000000	0.000000
0.900000	-0.000000	0.000000
1.000000	-0.000000	0.000000
1.100000	-0.000000	0.000000
0.000000	-0.100000	9.090909
0.100000	-0.100000	6.088545
0.200000	-0.100000	3.586489
0.300000	-0.100000	1.855262
0.400000	-0.100000	0.865753
0.500000	-0.100000	0.403550
0.600000	-0.100000	0.227120
0.700000	-0.100000	0.166962
0.800000	-0.100000	0.136802
0.900000	-0.100000	0.101980
1.000000	-0.100000	0.055532
1.100000	-0.100000	0.000000
0.000000	-0.200000	18.181818
0.100000	-0.200000	12.168613
0.200000	-0.200000	7.158669
0.300000	-0.200000	3.689458
0.400000	-0.200000	1.707934
0.500000	-0.200000	0.781386
0.600000	-0.200000	0.428353
0.700000	-0.200000	0.309830
0.800000	-0.200000	0.251671
0.900000	-0.200000	0.188437
1.000000	-0.200000	0.101980
1.100000	-0.200000	0.000000
0.000000	-0.300000	27.272727
0.100000	-0.300000	18.243219
0.200000	-0.300000	10.714804
0.300000	-0.300000	5.503638
0.400000	-0.300000	2.522007
0.500000	-0.300000	1.128060
0.600000	-0.300000	0.596786
0.700000	-0.300000	0.419675
0.800000	-0.300000	0.338330
0.900000	-0.300000	0.251671
1.000000	-0.300000	0.136802
1.100000	-0.300000	0.000000
0.000000	-0.400000	36.363636
0.100000	-0.400000	24.335704
0.200000	-0.400000	14.310948
0.300000	-0.400000	7.349610
0.400000	-0.400000	3.366267
0.500000	-0.400000	1.492379
0.600000	-0.400000	0.773152
0.700000	-0.400000	0.530577
0.800000	-0.400000	0.419675
0.900000	-0.400000	0.309830
1.000000	-0.400000	0.166962
1.100000	-0.400000	0.000000
0.000000	-0.500000	45.454545
0.100000	-0.500000	30.561055
0.200000	-0.500000	18.099756
0.300000	-0.500000	9.453082
0.400000	-0.500000	4.443246
0.500000	-0.500000	2.068162
0.600000	-0.500000	1.120626
0.700000	-0.500000	0.773152
0.800000	-0.500000	0.596786
0.900000	-0.500000	0.428353
1.000000	-0.500000	0.227120
1.100000	-0.500000	0.000000
0.000000	-0.600000	54.545455
0.100000	-0.600000	37.125681
0.200000	-0.600000	22.569081
0.300000	-0.600000	12.296488
0.400000	-0.600000	6.322410
0.500000	-0.600000	3.344508
0.600000	-0.600000	2.068162
0.700000	-0.600000	1.492379
0.800000	-0.600000	1.128060
0.900000	-0.600000	0.781386
1.000000	-0.600000	0.403550
1.100000	-0.600000	0.000000
0.000000	-0.700000	63.636364
0.100000	-0.700000	44.568182
0.200000	-0.700000	28.402734
0.300000	-0.700000	16.992090
0.400000	-0.700000	9.977987
0.500000	-0.700000	6.322410
0.600000	-0.700000	4.443246
0.700000	-0.700000	3.366267
0.800000	-0.700000	2.522007
0.900000	-0.700000	1.707934
1.000000	-0.700000	0.865753
1.100000	-0.700000	0.000000
0.000000	-0.800000	72.727273
0.100000	-0.800000	53.350935
0.200000	-0.800000	36.917258
0.300000	-0.800000	24.707136
0.400000	-0.800000	16.992090
0.500000	-0.800000	12.296488
0.600000	-0.800000	9.453082
0.700000	-0.800000	7.349610
0.800000	-0.800000	5.503638
0.900000	-0.800000	3.689458
1.000000	-0.800000	1.855262
1.100000	-0.800000	0.000000
0.000000	-0.900000	81.818182
0.100000	-0.900000	64.195639
0.200000	-0.900000	48.710207
0.300000	-0.900000	36.917258
0.400000	-0.900000	28.402734
0.500000	-0.900000	22.569081
0.600000	-0.900000	18.099756
0.700000	-0.900000	14.310948
0.800000	-0.900000	10.714804
0.900000	-0.900000	7.158669
1.000000	-0.900000	3.586489
1.100000	-0.900000	0.000000
0.000000	-1.000000	90.909091
0.100000	-1.000000	76.886569
0.200000	-1.000000	64.195639
0.300000	-1.000000	53.350935
0.400000	-1.000000	44.568182
0.500000	-1.000000	37.125681
0.600000	-1.000000	30.561055
0.700000	-1.000000	24.335704
0.800000	-1.000000	18.243219
0.900000	-1.000000	12.168613
1.000000	-1.000000	6.088545
1.100000	-1.000000	0.000000
0.000000	-1.100000	100.000000
0.100000	-1.100000	90.909091
0.200000	-1.100000	81.818182
0.300000	-1.100000	72.727273
0.400000	-1.100000	63.636364
0.500000	-1.100000	54.545455
0.600000	-1.100000	45.454545
0.700000	-1.100000	36.363636
0.800000	-1.100000	27.272727
0.900000	-1.100000	18.181818
1.000000	-1.100000	9.090909
1.100000	-1.100000	0.000000
